Iteration,Capital,Final Reserve,Min Bound,Max Bound,Year,Reserve,Asset Yield,Liability Benefit
1,650000000,-651449113.3620639,0.0,1100000000,0,650000000.0,,
1,650000000,-651449113.3620639,0.0,1100000000,1,628303228.9672728,0.044000000000000004,50296771.0327273
1,650000000,-651449113.3620639,0.0,1100000000,2,605651800.0091054,0.044000000000000004,50296771.03272731
1,650000000,-651449113.3620639,0.0,1100000000,3,582003708.1767789,0.044000000000000004,50296771.03272728
1,650000000,-651449113.3620639,0.0,1100000000,4,557315100.3038299,0.044000000000000004,50296771.03272733
1,650000000,-651449113.3620639,0.0,1100000000,5,531540193.6844712,0.044000000000000004,50296771.03272731
1,650000000,-651449113.3620639,0.0,1100000000,6,504631191.17386055,0.044000000000000004,50296771.032727286
1,650000000,-651449113.3620639,0.0,1100000000,7,476538192.55278313,0.044000000000000004,50296771.032727316
1,650000000,-651449113.3620639,0.0,1100000000,8,447209101.99237835,0.044000000000000004,50296771.032727264
1,650000000,-651449113.3620639,0.0,1100000000,9,416589531.4473158,0.044000000000000004,50296771.03272729
1,650000000,-651449113.3620639,0.0,1100000000,10,384622699.79827046,0.044000000000000004,50296771.0327273
1,650000000,-651449113.3620639,0.0,1100000000,11,351249327.5566671,0.044000000000000004,50296771.03272727
1,650000000,-651449113.3620639,0.0,1100000000,12,316407526.93643296,0.044000000000000004,50296771.03272731
1,650000000,-651449113.3620639,0.0,1100000000,13,280032687.0889089,0.044000000000000004,50296771.03272733
1,650000000,-651449113.3620639,0.0,1100000000,14,242057354.28809333,0.044000000000000004,50296771.0327273
1,650000000,-651449113.3620639,0.0,1100000000,15,202411106.84404242,0.044000000000000004,50296771.032727286
1,650000000,-651449113.3620639,0.0,1100000000,16,161020424.51245308,0.044000000000000004,50296771.032727264
1,650000000,-651449113.3620639,0.0,1100000000,17,117808552.1582737,0.044000000000000004,50296771.03272727
1,650000000,-651449113.3620639,0.0,1100000000,18,72695357.42051053,0.044000000000000004,50296771.03272727
1,650000000,-651449113.3620639,0.0,1100000000,19,25597182.114285707,0.044000000000000004,50296771.03272728
1,650000000,-651449113.3620639,0.0,1100000000,20,-23573312.90541315,0.044000000000000004,50296771.03272734
1,650000000,-651449113.3620639,0.0,1100000000,21,-74907309.70597863,0.044000000000000004,50296771.03272727
1,650000000,-651449113.3620639,0.0,1100000000,22,-128500002.36576915,0.044000000000000004,50296771.03272732
1,650000000,-651449113.3620639,0.0,1100000000,23,-184450773.50259042,0.044000000000000004,50296771.0327273
1,650000000,-651449113.3620639,0.0,1100000000,24,-242863378.56943154,0.044000000000000004,50296771.03272732
1,650000000,-651449113.3620639,0.0,1100000000,25,-303846138.2592139,0.044000000000000004,50296771.032727264
1,650000000,-651449113.3620639,0.0,1100000000,26,-367512139.37534666,0.044000000000000004,50296771.032727316
1,650000000,-651449113.3620639,0.0,1100000000,27,-433979444.5405891,0.044000000000000004,50296771.0327273
1,650000000,-651449113.3620639,0.0,1100000000,28,-503371311.13310194,0.044000000000000004,50296771.03272731
1,650000000,-651449113.3620639,0.0,1100000000,29,-575816419.8556862,0.044000000000000004,50296771.0327273
1,650000000,-651449113.3620639,0.0,1100000000,30,-651449113.3620639,0.044000000000000004,50296771.0327273
2,875000000.0,167387923.62605667,650000000,1100000000,0,875000000.0,,
2,875000000.0,167387923.62605667,650000000,1100000000,1,863203228.9672728,0.044000000000000004,50296771.0327273
2,875000000.0,167387923.62605667,650000000,1100000000,2,850887400.0091054,0.044000000000000004,50296771.03272731
2,875000000.0,167387923.62605667,650000000,1100000000,3,838029674.5767789,0.044000000000000004,50296771.03272728
2,875000000.0,167387923.62605667,650000000,1100000000,4,824606209.2254299,0.044000000000000004,50296771.03272733
2,875000000.0,167387923.62605667,650000000,1100000000,5,810592111.3986216,0.044000000000000004,50296771.03272731
2,875000000.0,167387923.62605667,650000000,1100000000,6,795961393.2674336,0.044000000000000004,50296771.032727286
2,875000000.0,167387923.62605667,650000000,1100000000,7,780686923.5384736,0.044000000000000004,50296771.032727316
2,875000000.0,167387923.62605667,650000000,1100000000,8,764740377.1414392,0.044000000000000004,50296771.032727264
2,875000000.0,167387923.62605667,650000000,1100000000,9,748092182.7029352,0.044000000000000004,50296771.03272729
2,875000000.0,167387923.62605667,650000000,1100000000,10,730711467.7091372,0.044000000000000004,50296771.0327273
2,875000000.0,167387923.62605667,650000000,1100000000,11,712566001.2556118,0.044000000000000004,50296771.03272727
2,875000000.0,167387923.62605667,650000000,1100000000,12,693622134.2781314,0.044000000000000004,50296771.03272731
2,875000000.0,167387923.62605667,650000000,1100000000,13,673844737.1536419,0.044000000000000004,50296771.03272733
2,875000000.0,167387923.62605667,650000000,1100000000,14,653197134.5556748,0.044000000000000004,50296771.0327273
2,875000000.0,167387923.62605667,650000000,1100000000,15,631641037.4433974,0.044000000000000004,50296771.032727286
2,875000000.0,167387923.62605667,650000000,1100000000,16,609136472.0581796,0.044000000000000004,50296771.032727264
2,875000000.0,167387923.62605667,650000000,1100000000,17,585641705.7960124,0.044000000000000004,50296771.03272727
2,875000000.0,167387923.62605667,650000000,1100000000,18,561113169.8183098,0.044000000000000004,50296771.03272727
2,875000000.0,167387923.62605667,650000000,1100000000,19,535505378.25758815,0.044000000000000004,50296771.03272728
2,875000000.0,167387923.62605667,650000000,1100000000,20,508770843.8681946,0.044000000000000004,50296771.03272734
2,875000000.0,167387923.62605667,650000000,1100000000,21,480859989.9656677,0.044000000000000004,50296771.03272727
