Iteration,Capital,Final Reserve,Min Bound,Max Bound,Year,Reserve,Asset Yield,Liability Benefit
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,2,944603873.1629386,0.03,50296771.03272732
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,3,922645218.3250995,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,4,900027803.842125,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,5,876731866.9246615,0.03,50296771.03272732
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,6,852737051.8996742,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,7,828022392.4239371,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,8,802566293.163928,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,9,776346510.9261185,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,10,749340135.2211747,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,11,721523568.2450826,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,12,692872504.2597078,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,13,663361908.3547717,0.03,50296771.03272732
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,14,632965994.5726876,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,15,601658203.3771409,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,16,569411178.4457277,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,17,536196742.76637226,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,18,501985874.0166362,0.03,50296771.03272732
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,19,466748679.204408,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,20,430454368.54781294,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,21,393071228.57152003,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,22,354566594.39593834,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,23,314906821.1950892,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,24,274057254.7982146,0.03,50296771.03272732
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,25,231982201.40943378,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,26,188644896.4189895,0.03,50296771.0327273
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,27,144007472.27883187,0.03,50296771.03272732
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,28,98030925.41446954,0.03,50296771.03272731
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,29,50675082.14417632,0.03,50296771.032727316
10,986621093.75,1898563.5757742897,985742187.5,987500000.0,30,1898563.5757742897,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,0,986181640.625,,
11,986181640.625,831895.4976140112,985742187.5,986621093.75,1,965470318.8110228,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,2,944137657.3426261,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,3,922165016.0301776,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,4,899533195.4783555,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,5,876222420.3099788,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,6,852212321.8865509,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,7,827481920.5104201,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,8,802009607.0930054,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,9,775773124.2730682,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,10,748749546.9685329,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,11,720915262.3448615,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,12,692245949.18248,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,13,662716556.6252271,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,14,632301282.2912567,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,15,600973549.727267,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,16,568705985.1863577,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,17,535470393.7092212,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,18,501237734.4877705,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,19,465978095.4896763,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,20,429660667.3216393,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,21,392253716.3085612,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,22,353724556.76509076,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,23,314039522.4353162,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,24,273163937.0756484,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,25,231062084.1551906,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,26,187697175.64711902,0.03,50296771.0327273
11,986181640.625,831895.4976140112,985742187.5,986621093.75,27,143031319.88380525,0.03,50296771.03272732
11,986181640.625,831895.4976140112,985742187.5,986621093.75,28,97025488.44759211,0.03,50296771.03272731
11,986181640.625,831895.4976140112,985742187.5,986621093.75,29,49639482.06829256,0.03,50296771.032727316
11,986181640.625,831895.4976140112,985742187.5,986621093.75,30,831895.4976140112,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,0,985961914.0625,,
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,1,965244000.4516478,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,2,943904549.4324698,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,3,921924914.8827167,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,4,899285891.2964708,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,5,875967697.0026375,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,6,851949956.8799894,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,7,827211684.5536617,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,8,801731264.0575442,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,9,775486430.9465432,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,10,748454252.8422122,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,11,720611109.3947512,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,12,691932671.6438664,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,13,662393880.760455,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,14,631968926.1505413,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,15,600631222.9023302,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,16,568353388.5566727,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,17,535107219.18064564,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,18,500863664.7233377,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,19,465592803.63231057,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,20,429263816.7085526,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,21,391844960.1770819,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,22,353303537.94966704,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,23,313605873.05542976,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,24,272717278.21436536,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,25,230602025.52806902,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,26,187223315.2611838,0.03,50296771.0327273
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,27,142543243.686292,0.03,50296771.03272732
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,28,96522769.96415347,0.03,50296771.03272731
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,29,49121682.03035076,0.03,50296771.032727316
12,985961914.0625,298561.4585339576,985742187.5,986181640.625,30,298561.4585339576,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,0,985852050.78125,,
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,1,965130841.2719603,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,2,943787995.4773917,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,3,921804864.3089862,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,4,899162239.2055284,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,5,875840335.3489668,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,6,851818774.3767085,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,7,827076566.5752825,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,8,801592092.5398138,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,9,775343084.2832808,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,10,748306605.7790519,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,11,720459032.9196961,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,12,691776032.8745596,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,13,662232542.8280691,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,14,631802748.080184,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,15,600460059.4898622,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,16,568177090.2418307,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,17,534925631.9163583,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,18,500676629.84112173,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,19,465400157.7036281,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,20,429065391.40200967,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,21,391640582.11134267,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,22,353093028.54195565,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,23,313389048.36548704,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,24,272493948.78372437,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,25,230371996.21450883,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,26,186986385.0682168,0.03,50296771.0327273
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,27,142299205.58753598,0.03,50296771.03272732
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,28,96271410.72243476,0.03,50296771.03272731
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,29,48862782.01138049,0.03,50296771.032727316
13,985852050.78125,31894.438994586468,985742187.5,985961914.0625,30,31894.438994586468,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,0,985797119.140625,,
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,1,965074261.6821165,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,2,943729718.4998527,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,3,921744839.022121,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,4,899100413.1600572,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,5,875776654.5221316,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,6,851753183.1250682,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,7,827009007.586093,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,8,801522506.7809484,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,9,775271410.9516495,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,10,748232782.2474717,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,11,720382994.6821685,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,12,691697713.4899062,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,13,662151873.861876,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,14,631719659.0450051,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,15,600374477.7836279,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,16,568088941.0844094,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,17,534834838.2842143,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,18,500583112.4000135,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,19,465303834.7392866,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,20,428966178.74873793,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,21,391538393.0784728,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,22,352987773.83809966,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,23,313280636.0205154,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,24,272382284.06840354,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,25,230256981.55772835,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,26,186867919.9717329,0.03,50296771.0327273
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,27,142177186.53815758,0.03,50296771.03272732
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,28,96145731.10157502,0.03,50296771.03272731
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,29,48733332.00189495,0.03,50296771.032727316
14,985797119.140625,-101439.07077552378,985742187.5,985852050.78125,30,-101439.07077552378,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,0,985824584.9609375,,
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,1,965102551.4770384,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,2,943758856.9886222,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,3,921774851.6655536,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,4,899131326.1827928,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,5,875808494.9355493,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,6,851785978.7508883,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,7,827042787.0806876,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,8,801557299.6603811,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,9,775307247.6174651,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,10,748269694.0132618,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,11,720421013.8009323,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,12,691736873.1822329,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,13,662192208.3449725,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,14,631761203.5625944,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,15,600417268.6367449,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,16,568133015.6631199,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,17,534880235.1002862,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,18,500629871.1205675,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,19,465351996.22145724,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,20,429015785.07537365,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,21,391589487.5949076,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,22,353040401.19002753,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,23,313334842.1930011,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,24,272438116.42606384,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,25,230314488.88611847,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,26,186927152.51997474,0.03,50296771.0327273
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,27,142238196.06284666,0.03,50296771.03272732
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,28,96208570.91200477,0.03,50296771.03272731
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,29,48798057.0066376,0.03,50296771.032727316
15,985824584.9609375,-34772.315890587866,985797119.140625,985852050.78125,30,-34772.315890587866,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,0,985838317.8710938,,
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,1,965116696.3744993,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,2,943773426.233007,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,3,921789857.9872699,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,4,899146782.6941606,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,5,875824415.142258,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,6,851802376.5637984,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,7,827059676.827985,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,8,801574696.1000974,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,9,775325165.950373,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,10,748288149.8961569,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,11,720440023.3603142,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,12,691756453.0283964,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,13,662212375.5865209,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,14,631781975.8213892,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,15,600438664.0633036,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,16,568155052.9524753,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,17,534902933.5083223,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,18,500653250.4808447,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,19,465376076.9625427,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,20,429040588.2386917,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,21,391615034.85312515,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,22,353066714.8659916,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,23,313361945.27924407,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,24,272466032.6048941,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,25,230343242.55031365,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,26,186956768.79409575,0.03,50296771.0327273
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,27,142268700.8251913,0.03,50296771.03272732
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,28,96239990.81721973,0.03,50296771.03272731
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,29,48830419.50900902,0.03,50296771.032727316
16,985838317.8710938,-1438.938448034227,985824584.9609375,985852050.78125,30,-1438.938448034227,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,0,985845184.3261719,,
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,1,965123768.8232298,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,2,943780710.8551993,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,3,921797361.148128,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,4,899154510.9498445,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,5,875832375.2456125,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,6,851810575.4702537,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,7,827068121.7016339,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,8,801583394.3199556,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,9,775334125.1168269,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,10,748297377.8376044,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,11,720449528.1400052,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,12,691766242.951478,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,13,662222459.2072951,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,14,631792361.9507866,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,15,600449361.7765828,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,16,568166071.597153,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,17,534914282.7123403,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,18,500664940.16098326,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,19,465388117.3330855,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,20,429052989.82035077,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,21,391627808.482234,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,22,353079871.7039737,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,23,313375496.82236564,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,24,272479990.6943093,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,25,230357619.3824113,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,26,186971576.93115634,0.03,50296771.0327273
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,27,142283953.2063637,0.03,50296771.03272732
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,28,96255700.76982734,0.03,50296771.03272731
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,29,48846600.76019484,0.03,50296771.032727316
17,985845184.3261719,15227.750273361802,985838317.8710938,985852050.78125,30,15227.750273361802,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,0,985841751.0986328,,
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,1,965120232.5988646,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,2,943777068.5441031,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,3,921793609.567699,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,4,899150646.8220025,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,5,875828395.1939353,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,6,851806476.017026,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,7,827063899.2648094,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,8,801579045.2100263,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,9,775329645.5335997,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,10,748292763.8668804,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,11,720444775.7501595,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,12,691761347.989937,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,13,662217417.3969077,0.03,50296771.03272732
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,14,631787168.8860877,0.03,50296771.0327273
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,15,600444012.919943,0.03,50296771.032727316
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,16,568160562.2748139,0.03,50296771.03272731
18,985841751.0986328,6894.405912131071,985838317.8710938,985845184.3261719,17,534908608.110331,0.03,50296771.032727316
